Time , Robot1_X , Robot1_Y , Robot1_Teta , Robot1_Velocity , Robot1_acceleration , , Robot2_X , Robot2_Y , Robot2_Teta , Robot2_Velocity , Robot2_acceleration , , Robot1_obstacle1 x ,Robot1_obstacle1 y ,Robot1_obstacle1_orientation ,Robot1_obstacle1_velocity , , Robot1_obstacle2 x ,Robot1_obstacle2 y ,Robot1_obstacle2_orientation ,Robot1_obstacle2_velocity , ,Robot1_obstacle3 x ,Robot1_obstacle3 y ,Robot1_obstacle3_orientation ,Robot1_obstacle3_velocity , , Robot1_obstacle4 x ,Robot1_obstacle4 y ,Robot1_obstacle4_orientation ,Robot1_obstacle4_velocity , ,Robot2_obstacle1 x ,Robot2_obstacle1 y ,Robot2_obstacle1_orientation ,Robot2_obstacle1_velocity , , Robot2_obstacle2 x ,Robot2_obstacle2 y ,Robot2_obstacle2_orientation ,Robot2_obstacle2_velocity , ,Robot2_obstacle3 x ,Robot2_obstacle3 y ,Robot2_obstacle3_orientation ,Robot2_obstacle3_velocity , , Robot2_obstacle4 x ,Robot2_obstacle4 y ,Robot2_obstacle4_orientation ,Robot2_obstacle4_velocity ,
12158.186,11.9451,16.8952,0.514414,0.845527,-0.91592, ,3.73359,-1.09799,3.12222,0.810254,0.469064, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12158.687,12.3177,17.1027,0.54041,0.955247,0.768138, ,3.2343,-1.04822,2.91128,0.99754,0.529853, ,10.5492,12.1891,-0.432408,0.597769, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12159.188,12.6537,17.3163,0.629235,0.734385,-0.188164, ,2.84135,-0.930224,2.70678,0.705733,-0.145978, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12159.686,12.917,17.524,0.819383,0.510816,-0.397226, ,2.50753,-0.750338,2.45837,0.771378,-0.481394, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12160.187,13.0518,17.6733,1.0435,0.308378,-0.477798, ,2.22221,-0.458552,2.0955,0.850253,-0.404742, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12160.688,13.118,17.7815,1.26509,0.179951,-0.0924112, ,2.05623,-0.0797017,1.76758,0.779502,-0.120759, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12161.186,13.1348,17.8186,1.3503,0.000185487,-1.3136, ,2.01245,0.24996,1.54124,0.851244,-1.50567, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12161.687,13.1564,17.8132,1.64298,-0.0138988,-0.0765326, ,2.0606,0.717235,1.32179,0.893933,0.139281, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12162.188,13.1843,17.8141,2.00899,-0.0108832,0.17245, ,2.19087,1.13654,1.18047,0.922411,0.144278, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12162.686,13.2121,17.8293,2.43228,-0.00594779,-0.0148204, ,2.37249,1.55041,1.14294,0.883909,-0.0135896, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12163.19,13.2237,17.85,2.75242,-0.00565445,-0.0143351, ,2.54853,1.94094,1.16052,0.848776,-0.25051, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12163.694,13.2112,17.8781,-3.12603,0.245528,0.329988, ,2.71862,2.34082,1.18478,0.84743,-0.0370443, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12164.186,13.0634,17.8731,-2.83443,0.346637,-0.00920669, ,2.87637,2.73576,1.20346,0.842361,-0.0321434, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12164.687,12.8643,17.8015,-2.54298,0.417224,-0.0100066, ,3.0239,3.12482,1.21854,0.851091,-0.00693377, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12165.188,12.622,17.6054,-2.27282,0.780683,-0.0115241, ,3.17961,3.55424,1.23144,0.849178,-0.0239981, ,13.1492,13.0891,0.333244,1.07, ,13.6742,13.1641,0.302429,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12165.686,12.4042,17.2856,-1.9638,0.804753,-0.165603, ,3.31611,3.94456,1.23948,0.848123,0.00758539, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12166.19,12.2657,16.8749,-1.76198,0.894695,-0.00490051, ,3.45791,4.35936,1.24547,0.849603,0.00168431, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12166.688,12.1919,16.4044,-1.71423,0.92805,-0.0343025, ,3.58686,4.74306,1.25014,0.845023,0.0198773, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12167.186,12.1141,15.9382,-1.78178,0.930367,-0.0109577, ,3.72174,5.15098,1.2532,0.858474,-0.0112892, ,11.1492,11.4891,-2.40615,1.07, ,13.0492,13.2891,-2.83059,1.07, ,13.0992,12.5891,-2.07642,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12167.687,12.0138,15.5138,-1.84015,0.927693,0.0200089, ,3.8582,5.56701,1.25437,0.847611,0.00757616, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12168.194,11.8926,15.0906,-1.87001,0.705812,-0.0786246, ,3.98606,5.957,1.28871,0.77236,-0.0900481, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12168.686,11.8226,14.8617,-2.09328,0.226399,0.329763, ,4.08813,6.32528,1.27513,0.743246,0.0516207, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12169.187,11.6292,14.5941,-2.37304,0.995201,0.0672271, ,4.206,6.67739,1.18013,0.729744,0.0522561, ,11.1242,11.2391,-1.65394,0.502737, ,13.0242,13.3891,2.03445,0.0933566, ,13.2992,14.3391,1.5708,0.2505, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12169.688,11.288,14.3073,-2.57144,0.870414,1.18034, ,4.36166,7.03496,1.05614,0.440772,1.15545, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12170.189,10.9457,14.1122,-2.74938,0.725614,0.0177317, ,4.42495,7.14765,0.933897,0.276298,0.00731147, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12170.687,10.5683,13.9829,-2.9771,0.847983,-0.469485, ,4.47609,7.21572,0.950219,0.16301,-0.551718, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12171.185,10.183,13.9399,3.11217,0.793299,-0.170918, ,4.6497,7.45805,0.968892,0.847301,-0.385046, ,12.6242,13.8641,-2.7367,0.317958, ,13.3242,14.7641,0.785401,0.236174, ,12.9992,13.4391,-1.82598,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12171.686,9.77404,13.9435,-3.0975,0.707292,0.268741, ,4.89754,7.84411,1.07879,0.921654,-0.0337403, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12172.187,9.38051,13.9301,-3.13869,0.814035,-0.177675, ,5.09391,8.26851,1.25108,0.951057,-0.184683, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12172.691,9.00334,13.9306,-3.1047,0.81555,-0.1412, ,5.2193,8.72324,1.39156,0.932097,-0.100871, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12173.189,8.60276,13.8916,-2.92194,0.688745,0.00438136, ,5.29003,9.19301,1.44297,0.930562,0.0541972, ,12.6742,14.1391,-1.3734,0.425768, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12173.687,8.18975,13.7765,-2.7517,0.875367,-0.133483, ,5.34982,9.65321,1.45009,0.928009,0.0101567, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12174.2,7.83016,13.5952,-2.49687,0.774593,0.00145175, ,5.40152,10.0818,1.44895,0.885525,0.00138203, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12174.686,7.51927,13.316,-2.18381,0.870451,0.00729028, ,5.45942,10.5346,1.42838,0.896657,0.0131404, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12175.19,7.30384,12.947,-1.96456,0.912663,0.0429749, ,5.52807,10.986,1.40275,0.874019,0.0266278, ,3.12416,11.4641,3.14159,0.37575, ,5.79916,10.2141,1.50423,1.07, ,0,0,0,0, ,0,0,0,0, ,7.31751,13.4991,-3.11382,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12175.688,7.14989,12.5041,-1.83188,0.959895,0.661471, ,5.57976,11.289,1.60413,0.353501,1.98975, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12176.186,7.03983,12.03,-1.76476,0.924915,-0.29954, ,5.59753,11.3441,1.97506,0.158295,-0.213324, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12176.687,6.95375,11.5945,-1.76215,0.905391,0.540749, ,5.48282,11.5416,2.27454,0.626812,0.423198, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12177.188,6.90921,11.3641,-1.75391,0.351875,-0.441283, ,5.26666,11.8401,1.94305,0.786068,-0.469498, ,5.79916,11.4641,0.010869,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,7.01751,11.5741,-1.5708,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12177.686,6.84346,11.0001,-1.78169,0.979097,-1.00447, ,5.15692,12.243,1.60616,0.795166,-0.733119, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12178.187,6.73,10.5595,-1.8981,0.940048,0.837973, ,5.18948,12.6634,1.3096,0.806501,-0.0636778, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12178.688,6.56958,10.123,-1.95028,0.927268,0.442149, ,5.33456,13.079,1.10617,0.918523,0.0852765, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12179.186,6.39835,9.69498,-1.95047,0.926246,-0.0220217, ,5.55076,13.4849,1.0646,0.90812,-0.0215601, ,5.52416,13.1391,1.5163,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,6.46751,10.6741,-1.97569,0.953876, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12179.687,6.23537,9.29065,-1.96337,0.93613,-0.105519, ,5.7649,13.8923,1.13249,0.921934,-0.0623747, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12180.188,6.04726,8.8349,-1.95551,0.895389,-0.0748752, ,5.95622,14.3236,1.19243,0.92478,-0.068346, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12180.686,5.88573,8.43921,-1.96461,0.841162,-0.414609, ,6.11822,14.7427,1.21691,0.926965,-0.206635, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12181.187,5.72566,8.05671,-1.97207,0.836504,-0.0488747, ,6.26916,15.161,1.24252,0.927007,0.0667235, ,10.1242,5.61407,2.57486,0.544353, ,10.2492,5.03907,-3.03094,0.378063, ,10.5742,6.01407,2.89661,0.34428, ,0,0,0,0, ,10.8675,12.3241,0.508884,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12181.691,5.5637,7.67751,-1.97966,0.851062,0.716346, ,6.39693,15.6159,1.4568,0.78461,0.349659, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12182.186,5.38403,7.26518,-1.98452,0.845738,-0.434686, ,6.41588,16.0509,1.62093,0.99923,-0.210955, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12182.687,5.20938,6.86854,-1.9867,0.837137,1.58781, ,6.40889,16.533,1.48237,0.821958,1.23996, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12183.188,5.04968,6.50703,-1.98774,0.85153,0.220344, ,6.4681,16.9122,1.24345,0.756733,0.406622, ,8.59916,5.43907,-2.9305,1.07, ,8.64916,5.36407,-3.04434,1.07, ,8.89916,5.03907,-2.42132,1.07, ,0,0,0,0, ,10.8675,12.3241,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12183.686,4.87862,6.12092,-1.9886,0.840115,0.8427, ,6.5957,17.2208,0.988602,0.582277,0.275185, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12184.187,4.69685,5.71129,-1.98917,0.840645,0.32641, ,6.74989,17.4299,0.727982,0.581295,0.332432, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12184.688,4.52549,5.32594,-1.98997,0.860466,-0.974539, ,6.90796,17.5653,0.417242,0.250084,-0.916896, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12185.189,4.34607,4.92272,-1.98733,0.896124,0.0422104, ,6.99415,17.6173,0.0198446,0.112564,-0.110566, ,7.39916,5.41407,3.07029,1.07, ,7.72416,5.46407,3.04192,0.839165, ,8.52416,6.18907,2.29744,0.502737, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12185.687,4.16284,4.50887,-1.98559,0.895374,-0.00296265, ,7.02475,17.64,-0.333504,0.00208383,0.0248145, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12186.188,3.97982,4.09573,-1.99296,0.930997,-0.0339088, ,7.04203,17.658,-0.664693,0.0356557,-0.223949, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12186.686,3.79481,3.68293,-1.99217,0.854394,0.137977, ,7.04233,17.6911,-0.959563,-0.0989098,0.122888, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12187.199,3.62023,3.29315,-1.99289,0.85769,0.00507168, ,7.02664,17.7474,-1.14286,-0.124177,0.0227515, ,6.29916,5.33907,3.00904,0.631792, ,6.54916,5.18907,2.76109,0.674492, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12187.688,3.44605,2.90588,-1.99435,0.820711,-0.371282, ,7.02807,17.7837,-1.3297,-0.0323358,-0.0649163, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12188.186,3.29492,2.54278,-1.96108,0.803309,-0.000385116, ,7.03243,17.7905,-1.40435,-0.00025359,-0.200469, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,4.71751,20.3991,1.5708,0.12525, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12188.687,3.1516,2.23532,-2.11782,0.600815,-1.30253, ,7.07203,17.5648,-1.39868,0.80067,-0.638697, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12189.188,2.95451,1.94896,-2.27608,0.738303,0.00416937, ,7.12306,17.1381,-1.5785,0.980708,-0.0435784, ,4.79916,5.46407,3.00904,1.07, ,5.34916,5.06407,-2.7174,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12189.686,2.65722,1.62762,-2.30657,0.920579,0.15902, ,7.09372,16.6805,-1.75833,0.925484,-0.208959, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12190.187,2.36292,1.27636,-2.15622,0.757294,0.0751125, ,6.99186,16.2392,-1.85979,0.933587,0.100671, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12190.691,2.13461,0.873642,-1.95704,0.99121,-0.0431492, ,6.83873,15.7754,-1.9011,0.901128,-0.0361772, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,3.31751,11.4741,-3.02528,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12191.186,2.00829,0.486336,-1.70368,0.831795,-0.0265925, ,6.70773,15.383,-1.8763,0.900427,0.0734406, ,3.89916,5.26407,-2.79282,0.977343, ,4.74916,5.21407,2.87534,0.476023, ,5.69916,5.38907,2.9305,0.597769, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12191.687,1.98752,0.105936,-1.47194,0.860392,0.273882, ,6.56983,14.934,-1.85528,0.840546,-0.0205245, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12192.188,2.07532,-0.297126,-1.11098,0.741648,-0.00724708, ,6.4548,14.5341,-1.84083,0.903519,-0.0109365, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12192.692,2.23681,-0.572584,-0.798473,0.598009,-0.56632, ,6.34029,14.1174,-1.83268,0.912166,-0.0804225, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,3.06751,11.4741,3.14159,0.12525, ,4.71751,18.9991,2.32708,1.07, ,0,0,0,0, ,0,0,0,0, 
12193.187,2.55189,-0.825824,-0.50043,0.901699,0.0126338, ,6.22665,13.687,-1.82669,0.880621,0.109379, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12193.688,2.97105,-1.03342,-0.409014,0.982138,-0.023326, ,6.12112,13.2838,-1.82608,0.852764,0.00658963, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12194.189,3.39813,-1.19846,-0.274082,0.896573,0.00449609, ,6.01362,12.872,-1.82644,0.913422,0.00225006, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12194.687,3.83641,-1.2995,-0.124919,0.930087,-0.890367, ,5.89779,12.4284,-1.82446,0.908412,-0.381507, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,2.19251,11.4741,3.14159,0.4175, ,3.54251,11.4741,-3.02016,1.07, ,0,0,0,0, ,0,0,0,0, 
12195.191,4.29861,-1.34394,-0.0499325,0.92417,0.0246792, ,5.79218,12.0223,-1.83231,0.880876,0.000186054, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12195.683,4.771,-1.36785,-0.0944551,0.930058,0.0939325, ,5.67421,11.6065,-1.89828,0.873104,0.035009, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12196.187,5.2376,-1.42197,-0.132422,0.880482,-0.00833546, ,5.52349,11.1855,-1.92784,0.875406,0.107578, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12196.688,5.70243,-1.48728,-0.1344,0.932442,-0.17576, ,5.38255,10.7841,-1.84646,0.849103,-0.214561, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12197.186,6.14498,-1.54169,-0.133938,0.924943,-0.0786399, ,5.28041,10.3522,-1.72239,0.882241,-0.0711241, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12197.687,6.61239,-1.61142,-0.19053,0.922217,-0.289849, ,5.22609,9.89641,-1.61598,0.893379,-0.0457241, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,2.44251,5.7741,-2.50884,0.776595, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12198.188,7.06649,-1.70685,-0.238904,0.929066,0.000921342, ,5.2227,9.47778,-1.55075,0.77898,0.00553781, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12198.686,7.48776,-1.81276,-0.227418,0.922072,-0.411608, ,5.22682,9.06015,-1.61902,0.924285,0.00576474, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12199.187,7.94455,-1.91798,-0.235495,0.889565,0.0396309, ,5.18267,8.59526,-1.74004,0.956832,0.133226, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12199.688,8.3804,-2.02468,-0.24041,0.921008,0.0944456, ,5.0798,8.12417,-1.86827,0.940839,0.0982314, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,1.11751,5.9741,-2.64225,0.523126, ,1.96751,5.6491,2.84309,0.567862, ,0,0,0,0, ,0,0,0,0, 
12200.186,8.83657,-2.14458,-0.252089,0.925909,0.0553777, ,4.92443,7.673,-1.94741,0.930635,0.0444361, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12200.69,9.29532,-2.25507,-0.213171,0.930655,-0.0562435, ,4.75069,7.24079,-1.94552,0.92237,-0.0327334, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12201.188,9.76446,-2.35898,-0.233417,0.926751,-0.0106157, ,4.59171,6.82777,-1.93001,0.874673,-0.243559, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12201.686,10.1793,-2.4574,-0.237436,0.92259,0.624234, ,4.42771,6.39187,-1.93168,0.883416,-0.0440015, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,-0.00748894,5.8241,-2.99558,1.07, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12202.187,10.6351,-2.57393,-0.247858,0.924367,-0.0385378, ,4.27859,5.99028,-1.91681,0.856865,-0.0103044, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
12202.688,11.0814,-2.68157,-0.237421,0.924549,0.0905319, ,4.13513,5.5875,-1.90546,0.852005,-0.00168019, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, 
